,id,terrestrial_date,sol,ls,month,min_temp,pressure
1790,1818,2017-12-10,1900,98,4,-81,807
1791,1819,2017-12-11,1901,99,4,-81,806
1792,1820,2017-12-12,1902,99,4,-79,804
1793,1821,2017-12-13,1903,100,4,-78,803
1794,1822,2017-12-14,1904,100,4,-79,801
1795,1823,2017-12-15,1905,101,4,-80,800
1796,1824,2017-12-16,1906,101,4,-79,799
1797,1825,2017-12-17,1907,101,4,-79,798
1798,1826,2017-12-18,1908,102,4,-79,796
1799,1827,2017-12-19,1909,102,4,-80,795
1800,1828,2017-12-20,1910,103,4,-80,794
1801,1833,2017-12-21,1911,103,4,-79,792
1802,1832,2017-12-22,1912,104,4,-80,791
1803,1830,2017-12-23,1913,104,4,-79,791
1804,1834,2017-12-24,1914,105,4,-78,790
1805,1835,2017-12-25,1915,105,4,-78,788
1806,1829,2017-12-26,1916,106,4,-79,787
1807,1831,2017-12-27,1917,106,4,-80,786
1808,1839,2017-12-28,1918,107,4,-77,784
1809,1836,2017-12-29,1919,107,4,-77,783
1810,1837,2017-12-30,1920,108,4,-77,782
1811,1838,2017-12-31,1921,108,4,-78,781
1812,1840,2018-01-01,1922,108,4,-79,780
1813,1842,2018-01-02,1923,109,4,-77,778
1814,1841,2018-01-03,1924,109,4,-78,777
1815,1844,2018-01-05,1925,110,4,-79,777
1816,1843,2018-01-06,1926,110,4,-80,775
1817,1845,2018-01-07,1927,111,4,-79,774
1818,1847,2018-01-08,1928,111,4,-78,773
1819,1846,2018-01-09,1929,112,4,-79,771
1820,1848,2018-01-10,1930,112,4,-79,770
1821,1849,2018-01-11,1931,113,4,-79,770
1822,1850,2018-01-12,1932,113,4,-79,768
1823,1852,2018-01-13,1933,114,4,-78,767
1824,1851,2018-01-14,1934,114,4,-79,766
1825,1853,2018-01-15,1935,115,4,-80,765
1826,1855,2018-01-16,1936,115,4,-79,764
1827,1854,2018-01-17,1937,116,4,-80,763
1828,1859,2018-01-18,1938,116,4,-78,762
1829,1857,2018-01-19,1939,116,4,-78,760
1830,1858,2018-01-20,1940,117,4,-77,759
1831,1856,2018-01-21,1941,117,4,-77,758
1832,1860,2018-01-22,1942,118,4,-78,757
1833,1863,2018-01-23,1943,118,4,-78,756
1834,1861,2018-01-24,1944,119,4,-80,755
1835,1862,2018-01-25,1945,119,4,-78,754
1836,1864,2018-01-26,1946,120,5,-79,753
1837,1865,2018-01-27,1947,120,5,-78,751
1838,1866,2018-01-28,1948,121,5,-78,752
1839,1867,2018-01-29,1949,121,5,-78,751
1840,1868,2018-01-30,1950,122,5,-79,750
1841,1869,2018-01-31,1951,122,5,-77,749
1842,1871,2018-02-01,1952,123,5,-80,748
1843,1870,2018-02-02,1953,123,5,-78,747
1844,1872,2018-02-03,1954,124,5,-77,745
1845,1873,2018-02-04,1955,124,5,-77,745
1846,1879,2018-02-05,1956,125,5,-79,744
1847,1875,2018-02-06,1957,125,5,-77,742
1848,1874,2018-02-07,1958,126,5,-77,741
1849,1878,2018-02-08,1959,126,5,-78,740
1850,1876,2018-02-09,1960,127,5,-78,740
1851,1877,2018-02-11,1961,127,5,-77,740
1852,1880,2018-02-12,1962,128,5,-78,738
1853,1881,2018-02-13,1963,128,5,-77,737
1854,1882,2018-02-14,1964,129,5,-76,736
1855,1883,2018-02-15,1965,129,5,-76,735
1856,1884,2018-02-16,1966,130,5,-77,735
1857,1885,2018-02-17,1967,130,5,-76,734
1858,1886,2018-02-18,1968,131,5,-76,732
1859,1887,2018-02-19,1969,131,5,-76,732
1860,1888,2018-02-20,1970,132,5,-77,731
1861,1890,2018-02-21,1971,132,5,-78,731
1862,1891,2018-02-22,1972,133,5,-78,730
1863,1889,2018-02-23,1973,133,5,-78,730
1864,1892,2018-02-24,1974,134,5,-77,729
1865,1894,2018-02-25,1975,134,5,-76,729
1866,1893,2018-02-26,1976,135,5,-77,728
1867,1895,2018-02-27,1977,135,5,-77,727
